id	CancerType	AP1
TCGA-24-2027-01A	OV	2.497841444
TCGA-24-2024-01A	OV	0.756062763
TCGA-31-1951-01A	OV	1.204467187
TCGA-04-1530-01A	OV	2.02261031
TCGA-24-1419-01A	OV	1.060681294
TCGA-29-1701-01A	OV	1.188797666
TCGA-23-1026-01B	OV	0.438039376
TCGA-04-1332-01A	OV	0.793008579
TCGA-23-1113-01A	OV	0.926631626
TCGA-29-A5NZ-01A	OV	1.750907707
TCGA-20-1682-01A	OV	0.50740577
TCGA-23-1107-01A	OV	0.607394352
TCGA-20-1683-01A	OV	2.592865325
TCGA-59-2352-01A	OV	0.938510832
TCGA-24-2262-01A	OV	1.080600027
TCGA-23-1114-01B	OV	1.337843427
TCGA-24-1431-01A	OV	0.641803401
TCGA-23-2084-01A	OV	1.814776004
TCGA-04-1536-01A	OV	1.602364101
TCGA-04-1519-01A	OV	0.665417356
TCGA-24-1560-01A	OV	1.002604151
TCGA-59-2351-01A	OV	1.440823052
TCGA-31-1953-01A	OV	1.501994506
TCGA-24-1474-01A	OV	2.401132934
TCGA-25-1623-01A	OV	1.331883359
TCGA-13-0897-01A	OV	0.07990307
TCGA-24-1930-01A	OV	1.14445989
TCGA-10-0931-01A	OV	1.053282162
TCGA-13-0765-01A	OV	0.415108916
TCGA-04-1651-01A	OV	0.038336615
TCGA-25-2396-01A	OV	1.838497224
TCGA-36-1577-01A	OV	0.789358965
TCGA-30-1857-01A	OV	0.488488742
TCGA-13-1409-01A	OV	0.644325631
TCGA-04-1655-01A	OV	0.751554017
TCGA-59-2355-01A	OV	0.537988802
TCGA-61-1995-01A	OV	1.747823032
TCGA-25-1322-01A	OV	1.266926777
TCGA-13-0905-01B	OV	0.040485
TCGA-09-2051-01A	OV	1.990850881
TCGA-13-0900-01B	OV	1.101201315
TCGA-61-1728-01A	OV	0.897327518
TCGA-24-1544-01A	OV	1.20631141
TCGA-04-1343-01A	OV	0.625961178
TCGA-24-2267-01A	OV	1.437437446
TCGA-04-1648-01A	OV	0.677484271
TCGA-59-2363-01A	OV	0.122269095
TCGA-24-2290-01A	OV	0.592928487
TCGA-13-1512-01A	OV	0.526778627
TCGA-10-0938-01A	OV	1.567890636
TCGA-24-1417-01A	OV	1.8845016
TCGA-13-0913-02A	OV	0.652023817
TCGA-13-2060-01A	OV	1.278028674
TCGA-31-1950-01A	OV	2.080676425
TCGA-13-1408-01A	OV	1.554814556
TCGA-61-2113-01A	OV	2.039115946
TCGA-24-0982-01A	OV	1.289557008
TCGA-61-1738-01A	OV	0.66416227
TCGA-24-2020-01A	OV	1.596169924
TCGA-61-1733-01A	OV	1.073037948
TCGA-24-1850-01A	OV	1.58454878
TCGA-25-2392-01A	OV	0.864773703
TCGA-24-1550-01A	OV	1.113718414
TCGA-25-2393-01A	OV	1.215517354
TCGA-25-2404-01A	OV	1.549549424
TCGA-04-1347-01A	OV	0.800955894
TCGA-04-1338-01A	OV	1.04173961
TCGA-61-2097-01A	OV	0.844203799
TCGA-36-1568-01A	OV	0.185298282
TCGA-24-2036-01A	OV	1.34028196
TCGA-13-0797-01A	OV	0.800432366
TCGA-57-1585-01A	OV	0.716458669
TCGA-13-0727-01A	OV	0.939649743
TCGA-13-1505-01A	OV	1.107856837
TCGA-25-2042-01A	OV	0.338866562
TCGA-24-2289-01A	OV	0.418970416
TCGA-23-1030-01A	OV	0.579266548
TCGA-13-1405-01A	OV	1.481286852
TCGA-29-2414-01A	OV	0.445351565
TCGA-WR-A838-01A	OV	1.521898682
TCGA-25-2391-01A	OV	1.319673534
TCGA-13-1407-01A	OV	1.203741717
TCGA-29-1766-01A	OV	0.786323298
TCGA-25-1328-01A	OV	0.763981617
TCGA-25-1877-01A	OV	1.618782381
TCGA-13-0714-01A	OV	0.777282978
TCGA-24-1924-01A	OV	1.304629591
TCGA-24-1105-01A	OV	1.451854384
TCGA-24-1430-01A	OV	0.073829178
TCGA-04-1542-01A	OV	0.724589881
TCGA-24-1923-01A	OV	1.185381155
TCGA-10-0933-01A	OV	1.75404143
TCGA-23-1110-01A	OV	1.589942827
TCGA-24-1557-01A	OV	0.219219882
TCGA-09-0366-01A	OV	0.753554662
TCGA-24-1413-01A	OV	1.030206516
TCGA-10-0927-01A	OV	0.600977468
TCGA-24-1603-01A	OV	1.642137957
TCGA-24-1425-01A	OV	0.332407631
TCGA-09-1667-01C	OV	1.405053371
TCGA-61-2104-01A	OV	0.851377995
TCGA-24-0970-01B	OV	1.144905521
TCGA-24-1928-01A	OV	1.324262487
TCGA-24-1558-01A	OV	1.5707211
TCGA-13-0795-01A	OV	1.0819483
TCGA-29-2427-01A	OV	0.362511832
TCGA-25-1323-01A	OV	0.997907864
TCGA-61-1911-01A	OV	0.901269015
TCGA-29-2428-01A	OV	0.904668244
TCGA-09-1665-01B	OV	0.392598984
TCGA-09-0364-01A	OV	1.497253092
TCGA-13-1492-01A	OV	1.704589938
TCGA-30-1891-01A	OV	0.145392506
TCGA-13-1506-01A	OV	1.730165596
TCGA-57-1583-01A	OV	1.208313255
TCGA-04-1514-01A	OV	1.75556492
TCGA-09-2044-01B	OV	0.166248919
TCGA-24-1423-01A	OV	0.071331009
TCGA-30-1718-01A	OV	0.598374316
TCGA-13-0886-01A	OV	0.957831033
TCGA-20-0991-01A	OV	0.818765958
TCGA-24-1464-01A	OV	1.400788989
TCGA-13-1488-01A	OV	0.911133741
TCGA-24-1847-01A	OV	0.844844385
TCGA-25-1316-01A	OV	1.405738477
TCGA-04-1341-01A	OV	1.283733323
TCGA-13-1485-01A	OV	1.14831132
TCGA-24-2254-01A	OV	1.071616782
TCGA-25-2399-01A	OV	1.330130206
TCGA-13-1511-01A	OV	0.713420944
TCGA-30-1860-01A	OV	0.250964724
TCGA-25-2400-01A	OV	1.311545403
TCGA-24-1435-01A	OV	0.182632189
TCGA-61-2009-01A	OV	0.847881643
TCGA-36-1569-01A	OV	1.074949949
TCGA-23-1116-01A	OV	0.913591539
TCGA-04-1350-01A	OV	0.744511906
TCGA-23-2077-01A	OV	1.06457937
TCGA-24-1416-01A	OV	1.850115775
TCGA-09-1673-01A	OV	1.406406066
TCGA-09-2054-01A	OV	1.367216986
TCGA-24-1428-01A	OV	0.303031882
TCGA-25-2398-01A	OV	1.211796108
TCGA-09-1669-01A	OV	0.808860614
TCGA-29-1778-01A	OV	0.944437278
TCGA-24-1563-01A	OV	0.527549103
TCGA-25-2401-01A	OV	1.169658672
TCGA-09-1661-01B	OV	0.55173375
TCGA-36-1581-01A	OV	2.496153453
TCGA-09-1670-01A	OV	1.159057692
TCGA-10-0936-01A	OV	1.448153102
TCGA-23-1024-01A	OV	1.045872078
TCGA-04-1364-01A	OV	1.624461861
TCGA-61-1724-01A	OV	0.126586323
TCGA-13-0908-01B	OV	0.247421578
TCGA-25-1319-01A	OV	1.605324605
TCGA-23-1023-01A	OV	0.400459973
TCGA-24-1844-01A	OV	1.293744031
TCGA-36-1576-01A	OV	1.370502786
TCGA-31-1959-01A	OV	0.150046545
TCGA-24-1562-01A	OV	0.820451484
TCGA-09-0369-01A	OV	1.103651187
TCGA-61-1721-01A	OV	0.506756987
TCGA-29-2425-01A	OV	0.571999236
TCGA-24-2033-01A	OV	1.290253374
TCGA-61-2111-01A	OV	1.282340523
TCGA-13-0885-01A	OV	1.232399649
TCGA-24-1843-01A	OV	1.490797402
TCGA-13-1477-01A	OV	1.118896084
TCGA-25-1635-01A	OV	1.788532605
TCGA-25-1632-01A	OV	0.308713908
TCGA-25-1634-01A	OV	1.135602749
TCGA-30-1853-01A	OV	0.419115913
TCGA-25-1631-01A	OV	1.233045889
TCGA-36-1574-01A	OV	2.335160079
TCGA-13-1411-01A	OV	1.052591191
TCGA-13-0724-01A	OV	1.191827284
TCGA-61-2102-01A	OV	1.906514984
TCGA-13-0916-01A	OV	0.100363647
TCGA-13-0923-01A	OV	0.554717858
TCGA-57-1586-01A	OV	0.746683514
TCGA-25-1627-01A	OV	1.466831648
TCGA-61-1998-01A	OV	0.984343999
TCGA-13-0888-01A	OV	1.199643407
TCGA-13-0762-01A	OV	0.48665124
TCGA-24-0979-01A	OV	1.270605719
TCGA-04-1356-01A	OV	0.78721977
TCGA-09-2045-01A	OV	0.196963904
TCGA-29-1769-01A	OV	0.568964051
TCGA-09-1668-01B	OV	0.796177861
TCGA-OY-A56Q-01A	OV	1.061093402
TCGA-24-1470-01A	OV	0.937153425
TCGA-57-1994-01A	OV	1.882907824
TCGA-24-2271-01A	OV	0.724235527
TCGA-30-1861-01A	OV	0.17927281
TCGA-09-1662-01A	OV	1.003449548
TCGA-61-2008-02A	OV	2.732433595
TCGA-24-1552-01A	OV	1.755972701
TCGA-24-1424-01A	OV	1.477093237
TCGA-13-0804-01A	OV	1.274691044
TCGA-24-1553-01A	OV	0.483454593
TCGA-61-2101-01A	OV	0.766011712
TCGA-29-1691-01A	OV	2.656523916
TCGA-24-1422-01A	OV	1.062632028
TCGA-29-1768-01A	OV	0.376469595
TCGA-25-1312-01A	OV	1.066484404
TCGA-24-1434-01A	OV	1.339246021
TCGA-20-0987-01A	OV	0.675989619
TCGA-61-1741-01A	OV	2.050343251
TCGA-29-1761-01A	OV	1.067641042
TCGA-24-2293-01A	OV	1.201025731
TCGA-24-2026-01A	OV	1.725788501
TCGA-31-1946-01A	OV	0.245285312
TCGA-13-0911-01A	OV	0.706175511
TCGA-25-2409-01A	OV	0.767594825
TCGA-24-1471-01A	OV	1.157654728
TCGA-59-A5PD-01A	OV	2.222742145
TCGA-61-1918-01A	OV	0.670941658
TCGA-13-0920-01A	OV	0.702205417
TCGA-29-1785-01A	OV	0.859504678
TCGA-29-2414-02A	OV	0.86229344
TCGA-13-1499-01A	OV	1.125765142
TCGA-13-0887-01A	OV	1.054621705
TCGA-25-1633-01A	OV	0.630835459
TCGA-24-1567-01A	OV	0.091560881
TCGA-57-1993-01A	OV	2.070300437
TCGA-29-1784-01A	OV	0.975324972
TCGA-30-1714-01A	OV	0.546964014
TCGA-57-1582-01A	OV	1.099638855
TCGA-61-2012-01A	OV	1.342741114
TCGA-13-1510-01A	OV	0.522159092
TCGA-VG-A8LO-01A	OV	0.873640283
TCGA-23-2078-01A	OV	1.382343017
TCGA-09-1666-01A	OV	0.49207781
TCGA-29-1777-01A	OV	0.125480765
TCGA-61-2110-01A	OV	1.0552587
TCGA-29-1776-01A	OV	0.348085034
TCGA-3A-A9IO-01A	PAAD	0.528547269
TCGA-US-A774-01A	PAAD	1.024960493
TCGA-HZ-A49H-01A	PAAD	0.692287789
TCGA-FB-A4P5-01A	PAAD	1.320034554
TCGA-FB-AAPS-01A	PAAD	0.637439631
TCGA-3A-A9IN-01A	PAAD	1.05010054
TCGA-HV-A5A5-01A	PAAD	0.929622987
TCGA-H6-8124-01A	PAAD	1.188166363
TCGA-US-A77G-01A	PAAD	1.293359223
TCGA-3A-A9IJ-01A	PAAD	0.593563845
TCGA-HZ-A8P0-01A	PAAD	0.902262323
TCGA-IB-7644-01A	PAAD	1.218671538
TCGA-IB-A7LX-01A	PAAD	1.360219743
TCGA-2J-AABK-01A	PAAD	1.234770972
TCGA-HZ-A9TJ-06A	PAAD	1.148010712
TCGA-S4-A8RP-01A	PAAD	1.234077633
TCGA-2L-AAQM-01A	PAAD	0.716343505
TCGA-XD-AAUG-01A	PAAD	1.072615708
TCGA-M8-A5N4-01A	PAAD	0.982584133
TCGA-2L-AAQI-01A	PAAD	1.498069443
TCGA-HZ-7919-01A	PAAD	1.445523877
TCGA-HZ-8005-01A	PAAD	1.337073093
TCGA-IB-AAUM-01A	PAAD	0.51262499
TCGA-IB-7888-01A	PAAD	1.20682231
TCGA-2J-AAB9-01A	PAAD	0.928195433
TCGA-2L-AAQJ-01A	PAAD	0.51331377
TCGA-IB-AAUU-01A	PAAD	1.082897825
TCGA-Q3-A5QY-01A	PAAD	0.835870059
TCGA-FB-AAQ1-01A	PAAD	1.195199033
TCGA-HV-A5A3-01A	PAAD	0.800058544
TCGA-IB-AAUO-01A	PAAD	1.132939782
TCGA-IB-8127-01A	PAAD	0.917764567
TCGA-FB-A545-01A	PAAD	1.472995977
TCGA-YH-A8SY-01A	PAAD	1.13069078
TCGA-IB-A5SQ-01A	PAAD	1.277091422
TCGA-HV-A7OP-01A	PAAD	0.841407716
TCGA-FB-AAQ6-01A	PAAD	0.96808768
TCGA-FB-AAQ2-01A	PAAD	1.685163707
TCGA-US-A77J-01A	PAAD	1.222002271
TCGA-F2-7273-01A	PAAD	0.827647681
TCGA-3A-A9I9-01A	PAAD	0.685974168
TCGA-IB-7654-01A	PAAD	1.172534146
TCGA-IB-7893-01A	PAAD	1.624906168
TCGA-S4-A8RM-01A	PAAD	1.022241724
TCGA-IB-AAUW-01A	PAAD	1.057509317
TCGA-FB-AAPZ-01A	PAAD	1.065415836
TCGA-IB-AAUS-01A	PAAD	0.914172739
TCGA-F2-6879-01A	PAAD	1.007561466
TCGA-3A-A9IS-01A	PAAD	0.893289744
TCGA-L1-A7W4-01A	PAAD	0.123287505
TCGA-FB-A7DR-01A	PAAD	1.255490653
TCGA-2J-AABO-01A	PAAD	0.961966722
TCGA-3A-A9IH-01A	PAAD	1.206264489
TCGA-PZ-A5RE-01A	PAAD	0.763240036
TCGA-HZ-8003-01A	PAAD	1.069233179
TCGA-3A-A9IB-01A	PAAD	0.897704162
TCGA-H6-A45N-01A	PAAD	1.028893719
TCGA-HZ-8001-01A	PAAD	0.75153284
TCGA-IB-A7M4-01A	PAAD	1.690133386
TCGA-2J-AABP-01A	PAAD	1.951574523
TCGA-HZ-A77Q-01A	PAAD	0.772247062
TCGA-HZ-7926-01A	PAAD	1.024010818
TCGA-XN-A8T5-01A	PAAD	0.72538433
TCGA-IB-A5ST-01A	PAAD	1.096602993
TCGA-Z5-AAPL-01A	PAAD	1.61992994
TCGA-IB-7652-01A	PAAD	0.523265851
TCGA-IB-7886-01A	PAAD	1.164827006
TCGA-FB-AAQ0-01A	PAAD	0.504943737
TCGA-IB-7897-01A	PAAD	1.502454817
TCGA-2J-AABH-01A	PAAD	1.103864889
TCGA-IB-AAUT-01A	PAAD	0.698230179
TCGA-HV-A5A4-01A	PAAD	1.076741695
TCGA-US-A779-01A	PAAD	0.842220105
TCGA-FB-AAPP-01A	PAAD	1.631191562
TCGA-HV-A5A6-01A	PAAD	1.101397245
TCGA-IB-7887-01A	PAAD	0.854693531
TCGA-FB-A78T-01A	PAAD	1.055001653
TCGA-IB-7646-01A	PAAD	1.777961872
TCGA-RL-AAAS-01A	PAAD	0.884998716
TCGA-US-A77E-01A	PAAD	0.744853058
TCGA-HZ-8636-01A	PAAD	1.233119958
TCGA-IB-AAUP-01A	PAAD	1.399292759
TCGA-IB-7885-01A	PAAD	1.392407768
TCGA-IB-AAUR-01A	PAAD	0.907048844
TCGA-IB-7889-01A	PAAD	0.912574636
TCGA-F2-A8YN-01A	PAAD	0.624404948
TCGA-3E-AAAZ-01A	PAAD	1.241483715
TCGA-HZ-8637-01A	PAAD	1.980013016
TCGA-HZ-A4BH-01A	PAAD	0.952636392
TCGA-3A-A9I5-01A	PAAD	1.506615919
TCGA-XD-AAUL-01A	PAAD	0.933366354
TCGA-HZ-7923-01A	PAAD	1.404883517
TCGA-2J-AABE-01A	PAAD	0.941492107
TCGA-FB-AAPU-01A	PAAD	1.559417798
TCGA-3A-A9IC-01A	PAAD	1.085329448
TCGA-2J-AABI-01A	PAAD	1.448934385
TCGA-HZ-A77O-01A	PAAD	1.205052565
TCGA-YY-A8LH-01A	PAAD	0.827082238
TCGA-3E-AAAY-01A	PAAD	1.117224055
TCGA-3A-A9IZ-01A	PAAD	1.269657233
TCGA-IB-A6UG-01A	PAAD	0.845720353
TCGA-FB-A5VM-01A	PAAD	1.528460153
TCGA-RB-AA9M-01A	PAAD	1.191749558
TCGA-HZ-A49G-01A	PAAD	0.987695056
TCGA-HV-AA8X-01A	PAAD	0.984459807
TCGA-LB-A7SX-01A	PAAD	1.936303681
TCGA-HZ-7922-01A	PAAD	1.518324075
TCGA-2J-AABV-01A	PAAD	0.433661306
TCGA-IB-AAUN-01A	PAAD	1.594090538
TCGA-2L-AAQA-01A	PAAD	1.971885722
TCGA-IB-A6UF-01A	PAAD	0.67453171
TCGA-HV-A7OL-01A	PAAD	1.042751267
TCGA-IB-7651-01A	PAAD	1.353266426
TCGA-2J-AABU-01A	PAAD	1.222186151
TCGA-XN-A8T3-01A	PAAD	1.304003969
TCGA-HV-AA8V-01A	PAAD	0.85034732
TCGA-S4-A8RO-01A	PAAD	1.821733627
TCGA-IB-8126-01A	PAAD	0.661228411
TCGA-2J-AABF-01A	PAAD	1.527832929
TCGA-US-A776-01A	PAAD	1.649890504
TCGA-2J-AABT-01A	PAAD	1.036799721
TCGA-IB-7891-01A	PAAD	0.91951695
TCGA-XD-AAUI-01A	PAAD	1.004211773
TCGA-RB-A7B8-01A	PAAD	0.745971821
TCGA-XD-AAUH-01A	PAAD	1.268860939
TCGA-2J-AAB6-01A	PAAD	0.874242183
TCGA-2J-AAB4-01A	PAAD	1.079928443
TCGA-FB-A4P6-01A	PAAD	0.852685374
TCGA-IB-AAUV-01A	PAAD	0.599450462
TCGA-3A-A9IL-01A	PAAD	1.867762022
TCGA-IB-AAUQ-01A	PAAD	1.112161575
TCGA-FB-AAPQ-01A	PAAD	0.671062651
TCGA-IB-A5SS-01A	PAAD	1.271546711
TCGA-IB-7645-01A	PAAD	1.13485047
TCGA-2J-AAB1-01A	PAAD	1.017406708
TCGA-IB-A5SP-01A	PAAD	0.872072952
TCGA-OE-A75W-01A	PAAD	1.093380606
TCGA-F2-7276-01A	PAAD	1.02196999
TCGA-3A-A9IX-01A	PAAD	0.821046831
TCGA-3A-A9IV-01A	PAAD	0.969835013
TCGA-HZ-8315-01A	PAAD	0.862676106
TCGA-Q3-AA2A-01A	PAAD	0.936333293
TCGA-HZ-7925-01A	PAAD	1.136197417
TCGA-HZ-7289-01A	PAAD	0.975410008
TCGA-HZ-8519-01A	PAAD	1.486826933
TCGA-F2-A44G-01A	PAAD	1.272080778
TCGA-HZ-8638-01A	PAAD	1.712804198
TCGA-3A-A9IU-01A	PAAD	1.005439973
TCGA-2J-AABR-01A	PAAD	1.269128624
TCGA-2J-AABA-01A	PAAD	1.176100867
TCGA-F2-6880-01A	PAAD	0.372945873
TCGA-F2-A7TX-01A	PAAD	1.734712298
TCGA-HZ-A4BK-01A	PAAD	1.042587251
TCGA-HZ-A77P-01A	PAAD	1.113057865
TCGA-3A-A9J0-01A	PAAD	1.387009709
TCGA-HZ-A8P1-01A	PAAD	1.492939505
TCGA-2L-AAQL-01A	PAAD	1.311913433
TCGA-HZ-8317-01A	PAAD	1.146541888
TCGA-HZ-7920-01A	PAAD	1.43234817
TCGA-HZ-A49I-01A	PAAD	0.96417532
TCGA-HZ-A9TJ-01A	PAAD	0.927208881
TCGA-YB-A89D-01A	PAAD	0.820094906
TCGA-IB-7649-01A	PAAD	0.978871785
TCGA-LB-A8F3-01A	PAAD	0.72118354
TCGA-2J-AAB8-01A	PAAD	1.297173529
TCGA-3A-A9IR-01A	PAAD	1.134497558
TCGA-2L-AAQE-01A	PAAD	1.070703337
TCGA-3A-A9I7-01A	PAAD	0.988525373
TCGA-IB-7890-01A	PAAD	1.300864494
TCGA-LB-A9Q5-01A	PAAD	0.798076678
TCGA-HZ-7924-01A	PAAD	1.6848228
TCGA-HZ-8002-01A	PAAD	1.322806622
TCGA-FB-AAPY-01A	PAAD	0.670582537
TCGA-F2-A44H-01A	PAAD	0.800003364
TCGA-IB-A5SO-01A	PAAD	1.186081064
TCGA-FB-AAQ3-01A	PAAD	0.689832255
TCGA-HZ-7918-01A	PAAD	1.221399859
TCGA-H8-A6C1-01A	PAAD	1.09127529
TCGA-WB-A81T-01A	PCPG	0.808615776
TCGA-WB-A81G-01A	PCPG	0.489664137
TCGA-WB-A815-01A	PCPG	0.775295878
TCGA-RW-A688-01A	PCPG	0.70981415
TCGA-SP-A6QF-01A	PCPG	0.37352928
TCGA-RW-A684-01A	PCPG	0.442823397
TCGA-WB-A818-01A	PCPG	0.33906506
TCGA-RW-A67X-01A	PCPG	0.222079457
TCGA-S7-A7WU-01A	PCPG	0.599304484
TCGA-WB-A81I-01A	PCPG	1.484204714
TCGA-QR-A70T-01A	PCPG	0.23675167
TCGA-W2-A7HC-01A	PCPG	0.49748033
TCGA-QR-A70M-01A	PCPG	0.500280822
TCGA-P8-A6RX-01A	PCPG	0.440786895
TCGA-TT-A6YN-01A	PCPG	0.744364962
TCGA-QR-A6GX-01A	PCPG	0.723719372
TCGA-QR-A703-01A	PCPG	0.548561022
TCGA-PR-A5PG-01A	PCPG	0.978511088
TCGA-RW-A67Y-01A	PCPG	0.698155456
TCGA-W2-A7HE-01A	PCPG	0.626618627
TCGA-WB-A80N-01A	PCPG	0.330969662
TCGA-SR-A6MX-05A	PCPG	0.4870342
TCGA-WB-A816-01A	PCPG	0.425911351
TCGA-W2-A7H5-01B	PCPG	1.8222607
TCGA-S7-A7WP-01A	PCPG	0.60030034
TCGA-S7-A7WM-01A	PCPG	0.271637306
TCGA-TT-A6YJ-01A	PCPG	0.529967921
TCGA-SR-A6MU-01A	PCPG	0.179897646
TCGA-QR-A6H4-01A	PCPG	0.642623672
TCGA-P8-A5KD-01A	PCPG	0.829810566
TCGA-S7-A7WN-01A	PCPG	0.849241113
TCGA-S7-A7X2-01A	PCPG	0.607740375
TCGA-QR-A6GS-01A	PCPG	0.562619149
TCGA-SR-A6MX-06A	PCPG	0.825301743
TCGA-XG-A823-01A	PCPG	0.212954376
TCGA-WB-A80P-01A	PCPG	0.563426628
TCGA-QR-A70Q-01A	PCPG	0.367164745
TCGA-TT-A6YK-01A	PCPG	0.422514557
TCGA-RW-A685-01A	PCPG	0.217997623
TCGA-QR-A70A-01A	PCPG	0.213532084
TCGA-RW-A681-01A	PCPG	1.055059206
TCGA-WB-A81S-01A	PCPG	0.47261661
TCGA-QR-A6H5-01A	PCPG	0.509002922
TCGA-QT-A5XK-01A	PCPG	0.354413185
TCGA-QR-A70K-01A	PCPG	0.968808565
TCGA-QT-A5XM-01A	PCPG	1.118255751
TCGA-RW-A68C-01A	PCPG	0.392962821
TCGA-SR-A6MZ-01A	PCPG	0.840871526
TCGA-PR-A5PH-01A	PCPG	0.720091701
TCGA-WB-A81D-01A	PCPG	0.667824195
TCGA-QR-A707-01A	PCPG	0.545644826
TCGA-QR-A7IP-01A	PCPG	0.661752456
TCGA-WB-A81K-01A	PCPG	0.465252009
TCGA-QR-A6H2-01A	PCPG	0.469459753
TCGA-PR-A5PF-01A	PCPG	0.641846858
TCGA-WB-A817-01A	PCPG	0.644233281
TCGA-SR-A6MQ-01A	PCPG	0.623940319
TCGA-WB-A81R-01A	PCPG	0.458643776
TCGA-QR-A70V-01A	PCPG	0.31222776
TCGA-SR-A6MS-01A	PCPG	0.615560581
TCGA-QR-A70P-01A	PCPG	0.856834851
TCGA-WB-A81Q-01A	PCPG	1.360333954
TCGA-W2-A7H7-01A	PCPG	0.247916403
TCGA-RW-A7D0-01A	PCPG	0.330468211
TCGA-QR-A6GT-01A	PCPG	0.444655023
TCGA-W2-A7HA-01B	PCPG	0.567711909
TCGA-W2-A7HH-01A	PCPG	0.485883238
TCGA-QR-A702-01A	PCPG	0.641890163
TCGA-RW-A67V-01A	PCPG	0.155935248
TCGA-SP-A6QH-01A	PCPG	0.47826281
TCGA-QR-A708-01A	PCPG	0.902666262
TCGA-RX-A8JQ-01A	PCPG	0.722729757
TCGA-QT-A5XP-01A	PCPG	0.524865549
TCGA-RT-A6YA-01A	PCPG	0.295278948
TCGA-QR-A6GO-01A	PCPG	0.48598826
TCGA-WB-A81F-01A	PCPG	0.853024874
TCGA-QR-A6GY-01A	PCPG	0.842525021
TCGA-QR-A700-01A	PCPG	0.718915545
TCGA-S7-A7WO-01A	PCPG	0.408938572
TCGA-WB-A81W-01A	PCPG	0.794687788
TCGA-SP-A6QC-01A	PCPG	0.379553363
TCGA-W2-A7UY-01A	PCPG	0.183028866
TCGA-QR-A706-01A	PCPG	0.480753851
TCGA-QR-A70O-01A	PCPG	0.295636073
TCGA-P7-A5NX-01A	PCPG	0.918924039
TCGA-QR-A70H-01A	PCPG	0.682287511
TCGA-RW-A68F-01A	PCPG	0.543944378
TCGA-QR-A70G-01B	PCPG	0.569990707
TCGA-QR-A6H3-01A	PCPG	0.363190119
TCGA-RM-A68W-01A	PCPG	0.307209838
TCGA-RW-A680-01A	PCPG	0.293385791
TCGA-WB-A81H-01A	PCPG	0.644178215
TCGA-QT-A7U0-01A	PCPG	0.675905175
TCGA-SP-A6QK-01A	PCPG	0.250715881
TCGA-WB-A80K-01A	PCPG	0.649624366
TCGA-S7-A7WR-01A	PCPG	0.747497056
TCGA-QR-A70U-01A	PCPG	0.499856376
TCGA-WB-A821-01A	PCPG	1.15836776
TCGA-WB-A822-01A	PCPG	0.48773718
TCGA-WB-A81A-01A	PCPG	0.703693617
TCGA-S7-A7WT-01A	PCPG	0.585200274
TCGA-QT-A5XN-01A	PCPG	0.338717961
TCGA-RM-A68T-01A	PCPG	0.513305028
TCGA-WB-A81M-01A	PCPG	0.825972114
TCGA-QR-A70W-01A	PCPG	0.465322476
TCGA-QR-A6GR-01A	PCPG	0.236094305
TCGA-SR-A6MX-01A	PCPG	0.394269722
TCGA-QR-A70X-01A	PCPG	0.666760056
TCGA-WB-A81V-01A	PCPG	0.749198883
TCGA-QT-A69Q-01A	PCPG	0.606363809
TCGA-S7-A7WV-01A	PCPG	0.722335527
TCGA-SQ-A6I4-01A	PCPG	0.34270657
TCGA-WB-A81E-01A	PCPG	0.643105186
TCGA-WB-A80V-01A	PCPG	0.42869381
TCGA-W2-A7HB-01A	PCPG	1.111367971
TCGA-SR-A6MV-01A	PCPG	0.465667119
TCGA-QR-A70I-01A	PCPG	0.491777006
TCGA-QR-A7IN-01A	PCPG	0.338793171
TCGA-QR-A6GZ-05A	PCPG	0.412248085
TCGA-QR-A6GW-01A	PCPG	0.295663687
TCGA-SR-A6N0-01A	PCPG	0.506003639
TCGA-S7-A7WQ-01A	PCPG	0.478770119
TCGA-RW-A68B-01A	PCPG	1.208783294
TCGA-QR-A6ZZ-01A	PCPG	0.580572807
TCGA-P8-A5KC-01A	PCPG	0.527121534
TCGA-W2-A7HD-01A	PCPG	0.576617717
TCGA-W2-A7HF-01A	PCPG	0.916049058
TCGA-SQ-A6I6-01A	PCPG	0.334744644
TCGA-WB-A81N-01A	PCPG	0.420944743
TCGA-QT-A5XJ-01A	PCPG	1.157921695
TCGA-RW-A68G-01A	PCPG	0.209647681
TCGA-WB-A80Q-01A	PCPG	0.196147978
TCGA-QR-A70R-01A	PCPG	0.671195145
TCGA-RT-A6YC-01A	PCPG	0.878977156
TCGA-WB-A80M-01A	PCPG	0.394063316
TCGA-RW-A686-01A	PCPG	0.380853051
TCGA-WB-A80L-01A	PCPG	0.540658486
TCGA-SP-A6QG-01A	PCPG	0.343660616
TCGA-TT-A6YO-01A	PCPG	0.178901056
TCGA-SR-A6MY-01A	PCPG	0.588928674
TCGA-WB-A80Y-01A	PCPG	0.334653896
TCGA-QR-A70C-01A	PCPG	0.465478595
TCGA-RW-A8AZ-01A	PCPG	0.828342848
TCGA-QR-A70N-01A	PCPG	0.654100903
TCGA-TT-A6YP-01A	PCPG	0.774946529
TCGA-QR-A705-01A	PCPG	0.287307522
TCGA-WB-A820-01A	PCPG	0.668476535
TCGA-RW-A689-01A	PCPG	0.59049277
TCGA-QT-A5XL-01A	PCPG	0.452733849
TCGA-QR-A70J-01A	PCPG	0.393987589
TCGA-SP-A6QD-01A	PCPG	0.339889733
TCGA-RW-A7CZ-01A	PCPG	0.377387008
